trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.999, 'e': 0.99}",25,0,-134.0200240536147,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 3}",0
2,False,"{'a': 0.998, 'e': 0.9801}",20,0,-118.69230981830803,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
3,False,"{'a': 0.997, 'e': 0.970299}",25,0,-65.5229414154005,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
4,False,"{'a': 0.996, 'e': 0.96059601}",20,0,17.377887146812796,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
5,False,"{'a': 0.995, 'e': 0.9509900498999999}",25,0,-20.631597018518256,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
6,False,"{'a': 0.994, 'e': 0.941480149401}",30,0,-7.070331918909866,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 0}",0
7,False,"{'a': 0.993, 'e': 0.9320653479069899}",20,0,26.026330776653886,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8,False,"{'a': 0.992, 'e': 0.9227446944279201}",20,0,17.56468760058372,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
9,False,"{'a': 0.991, 'e': 0.9135172474836408}",30,2,-21.909112726727123,"{0: 25, 1: 1, 2: 1, 3: 0, 4: 1}",1
10,False,"{'a': 0.99, 'e': 0.9043820750088044}",20,2,12.670167874447598,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
11,False,"{'a': 0.989, 'e': 0.8953382542587164}",20,8,10.005128919920725,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
12,False,"{'a': 0.988, 'e': 0.8863848717161292}",25,0,-68.9301834342375,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",1
13,False,"{'a': 0.987, 'e': 0.8775210229989678}",25,8,-7.6283264123741965,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
14,False,"{'a': 0.986, 'e': 0.8687458127689782}",35,0,-9.540514274386561,"{0: 32, 1: 0, 2: 2, 3: 0, 4: 1}",0
15,False,"{'a': 0.985, 'e': 0.8600583546412884}",35,23,20.166206691346805,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,False,"{'a': 0.984, 'e': 0.8514577710948755}",25,11,2.6153587165728505,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
17,False,"{'a': 0.983, 'e': 0.8429431933839268}",20,8,11.534336200319988,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
18,False,"{'a': 0.982, 'e': 0.8345137614500875}",20,8,-30.231219237452056,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
19,False,"{'a': 0.981, 'e': 0.8261686238355866}",30,0,2.753725570390512,"{0: 28, 1: 1, 2: 0, 3: 0, 4: 1}",0
20,False,"{'a': 0.98, 'e': 0.8179069375972308}",20,4,26.298930407208825,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,False,"{'a': 0.979, 'e': 0.8097278682212584}",20,6,29.084967619695988,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,False,"{'a': 0.978, 'e': 0.8016305895390459}",25,6,8.30953506730167,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
23,False,"{'a': 0.977, 'e': 0.7936142836436554}",20,12,-26.453873713339483,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
24,False,"{'a': 0.976, 'e': 0.7856781408072188}",25,0,-57.30786534731833,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
25,False,"{'a': 0.975, 'e': 0.7778213593991467}",20,1,34.34150814319012,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,False,"{'a': 0.974, 'e': 0.7700431458051551}",35,23,24.30055761250301,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,False,"{'a': 0.973, 'e': 0.7623427143471035}",20,11,3.724983111351695,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
28,False,"{'a': 0.972, 'e': 0.7547192872036325}",20,0,31.929083259142526,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,False,"{'a': 0.971, 'e': 0.7471720943315961}",25,15,18.713140088745998,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,False,"{'a': 0.97, 'e': 0.7397003733882802}",25,7,26.304888990609843,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
31,False,"{'a': 0.969, 'e': 0.7323033696543975}",20,2,19.657873760402033,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,False,"{'a': 0.968, 'e': 0.7249803359578535}",20,8,25.397371341772267,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,False,"{'a': 0.967, 'e': 0.7177305325982749}",25,10,28.231136158628626,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,False,"{'a': 0.966, 'e': 0.7105532272722921}",20,0,27.276464811498403,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,False,"{'a': 0.965, 'e': 0.7034476949995692}",25,13,23.588275611389122,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,False,"{'a': 0.964, 'e': 0.6964132180495735}",20,0,34.35065631778574,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
37,False,"{'a': 0.963, 'e': 0.6894490858690778}",35,6,37.250879998608205,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 0}",1
38,False,"{'a': 0.962, 'e': 0.682554595010387}",20,0,29.569017299177297,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
39,False,"{'a': 0.961, 'e': 0.6757290490602831}",20,12,18.36236127779849,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,False,"{'a': 0.96, 'e': 0.6689717585696803}",30,18,18.58770925791957,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,False,"{'a': 0.959, 'e': 0.6622820409839835}",20,8,-42.93807316463632,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
42,False,"{'a': 0.958, 'e': 0.6556592205741436}",20,12,17.446998434463573,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,False,"{'a': 0.957, 'e': 0.6491026283684022}",25,2,27.696009862674735,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
44,False,"{'a': 0.956, 'e': 0.6426116020847181}",35,2,55.93790786965793,"{0: 33, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,False,"{'a': 0.955, 'e': 0.6361854860638709}",25,13,-1.8726315182618263,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
46,False,"{'a': 0.954, 'e': 0.6298236312032323}",30,20,17.150718507467374,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,False,"{'a': 0.953, 'e': 0.6235253948912}",25,14,20.554374944972622,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,False,"{'a': 0.952, 'e': 0.617290140942288}",30,0,45.725722452242046,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
49,False,"{'a': 0.951, 'e': 0.611117239532865}",20,12,-29.361258265525727,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
50,False,"{'a': 0.95, 'e': 0.6050060671375364}",20,6,29.59303230394672,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,False,"{'a': 0.949, 'e': 0.598956006466161}",20,9,21.353248385224845,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,False,"{'a': 0.948, 'e': 0.5929664464014994}",20,10,11.376302158115877,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
53,False,"{'a': 0.947, 'e': 0.5870367819374844}",25,7,27.04264379621001,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,False,"{'a': 0.946, 'e': 0.5811664141181095}",20,6,27.210331568863015,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,False,"{'a': 0.945, 'e': 0.5753547499769285}",30,13,28.806454844309624,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,False,"{'a': 0.944, 'e': 0.5696012024771592}",25,13,22.28571863181613,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,False,"{'a': 0.943, 'e': 0.5639051904523875}",20,16,8.342683071801082,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,False,"{'a': 0.942, 'e': 0.5582661385478637}",25,0,33.96668569558692,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
59,False,"{'a': 0.941, 'e': 0.5526834771623851}",35,16,36.808137057802945,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
60,False,"{'a': 0.94, 'e': 0.5471566423907612}",20,15,8.7442224277998,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
61,False,"{'a': 0.939, 'e': 0.5416850759668536}",30,13,28.60628801405216,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,False,"{'a': 0.938, 'e': 0.536268225207185}",20,6,22.680039229860043,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
63,False,"{'a': 0.9369999999999999, 'e': 0.5309055429551132}",30,8,41.21814227434335,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,False,"{'a': 0.9359999999999999, 'e': 0.525596487525562}",25,12,18.21279726049767,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
65,False,"{'a': 0.9349999999999999, 'e': 0.5203405226503064}",25,14,16.430152951867882,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
66,False,"{'a': 0.9339999999999999, 'e': 0.5151371174238033}",25,12,18.460474086920144,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,False,"{'a': 0.9329999999999999, 'e': 0.5099857462495653}",35,20,29.65777265355722,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,False,"{'a': 0.9319999999999999, 'e': 0.5048858887870696}",20,16,7.9599977574793925,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
69,False,"{'a': 0.9309999999999999, 'e': 0.4998370298991989}",30,9,32.794789658675064,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,False,"{'a': 0.9299999999999999, 'e': 0.49483865960020695}",30,20,16.25498649238947,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
71,False,"{'a': 0.9289999999999999, 'e': 0.4898902730042049}",25,7,31.34572338188827,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
72,False,"{'a': 0.9279999999999999, 'e': 0.48499137027416284}",20,12,12.906060313463524,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
73,False,"{'a': 0.9269999999999999, 'e': 0.4801414565714212}",25,16,16.356888174620384,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
74,False,"{'a': 0.9259999999999999, 'e': 0.47534004200570695}",20,11,16.45540706049642,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,False,"{'a': 0.9249999999999999, 'e': 0.4705866415856499}",20,8,17.186744385308234,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
76,False,"{'a': 0.9239999999999999, 'e': 0.46588077516979337}",20,3,21.172917721136784,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
77,False,"{'a': 0.9229999999999999, 'e': 0.46122196741809546}",25,13,22.016878387200382,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
78,False,"{'a': 0.9219999999999999, 'e': 0.4566097477439145}",20,9,19.453770366296933,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,False,"{'a': 0.9209999999999999, 'e': 0.45204365026647536}",20,0,30.31989596524757,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
80,False,"{'a': 0.9199999999999999, 'e': 0.4475232137638106}",25,16,17.75571927388086,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,False,"{'a': 0.9189999999999999, 'e': 0.4430479816261725}",20,16,6.8512596134130295,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,False,"{'a': 0.9179999999999999, 'e': 0.43861750180991077}",20,14,11.61668780721458,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
83,False,"{'a': 0.9169999999999999, 'e': 0.43423132679181164}",20,2,24.213744786426616,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
84,False,"{'a': 0.9159999999999999, 'e': 0.4298890135238935}",25,5,31.22082780591659,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
85,False,"{'a': 0.9149999999999999, 'e': 0.4255901233886546}",20,2,20.80135800476551,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
86,False,"{'a': 0.9139999999999999, 'e': 0.421334222154768}",20,10,18.427055535840626,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
87,False,"{'a': 0.9129999999999999, 'e': 0.41712087993322033}",20,13,15.134399574739927,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
88,False,"{'a': 0.9119999999999999, 'e': 0.41294967113388814}",20,10,21.982722637917252,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
89,False,"{'a': 0.9109999999999999, 'e': 0.40882017442254925}",20,16,9.439987426234786,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,False,"{'a': 0.9099999999999999, 'e': 0.4047319726783238}",20,2,27.41247598333321,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
91,False,"{'a': 0.9089999999999999, 'e': 0.40068465295154054}",20,10,20.26865745935459,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,False,"{'a': 0.9079999999999999, 'e': 0.3966778064220251}",25,19,11.586995761171346,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,False,"{'a': 0.9069999999999999, 'e': 0.39271102835780486}",20,0,20.04694671340016,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
94,False,"{'a': 0.9059999999999999, 'e': 0.3887839180742268}",20,0,27.30825353295444,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
95,False,"{'a': 0.9049999999999999, 'e': 0.38489607889348454}",25,15,19.41420363454965,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,False,"{'a': 0.9039999999999999, 'e': 0.38104711810454966}",20,12,16.151715529803703,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
97,False,"{'a': 0.9029999999999999, 'e': 0.37723664692350417}",20,10,15.085647929373694,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,False,"{'a': 0.9019999999999999, 'e': 0.37346428045426916}",20,14,8.75221293375533,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,False,"{'a': 0.9009999999999999, 'e': 0.36972963764972644}",20,7,22.82921903248382,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
100,False,"{'a': 0.8999999999999999, 'e': 0.3660323412732292}",20,12,14.033986534422306,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
101,False,"{'a': 0.8989999999999999, 'e': 0.3623720178604969}",25,13,23.98268627254199,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
102,False,"{'a': 0.8979999999999999, 'e': 0.3587482976818919}",25,13,21.58351133113655,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
103,False,"{'a': 0.8969999999999999, 'e': 0.355160814705073}",35,23,24.9262212059457,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
104,False,"{'a': 0.8959999999999999, 'e': 0.35160920655802225}",25,20,9.675421061064796,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
105,False,"{'a': 0.8949999999999999, 'e': 0.348093114492442}",20,12,13.234361996743118,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
106,False,"{'a': 0.8939999999999999, 'e': 0.3446121833475176}",30,2,40.04983094567094,"{0: 27, 1: 1, 2: 0, 3: 0, 4: 0}",1
107,False,"{'a': 0.8929999999999999, 'e': 0.34116606151404244}",20,3,24.83434577192394,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
108,False,"{'a': 0.8919999999999999, 'e': 0.337754400898902}",20,2,31.04671539496757,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
109,False,"{'a': 0.8909999999999999, 'e': 0.334376856889913}",25,13,21.302034915541235,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
110,False,"{'a': 0.8899999999999999, 'e': 0.33103308832101386}",20,0,28.580084526385388,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
111,False,"{'a': 0.8889999999999999, 'e': 0.3277227574378037}",25,4,33.724311727948965,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
112,False,"{'a': 0.8879999999999999, 'e': 0.3244455298634257}",20,0,28.576531180360746,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
113,False,"{'a': 0.8869999999999999, 'e': 0.3212010745647914}",35,12,36.72420191537895,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
114,False,"{'a': 0.8859999999999999, 'e': 0.3179890638191435}",30,0,50.74976430323907,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
115,False,"{'a': 0.8849999999999999, 'e': 0.31480917318095203}",25,15,19.223685619897363,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
116,False,"{'a': 0.8839999999999999, 'e': 0.3116610814491425}",30,15,23.667024432657055,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
117,False,"{'a': 0.8829999999999999, 'e': 0.30854447063465107}",20,16,8.446812128849848,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
118,False,"{'a': 0.8819999999999999, 'e': 0.3054590259283046}",20,2,25.474562747654467,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
119,False,"{'a': 0.8809999999999999, 'e': 0.30240443566902153}",20,12,16.3136642626487,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
120,False,"{'a': 0.8799999999999999, 'e': 0.2993803913123313}",25,5,30.090187086887088,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
121,False,"{'a': 0.8789999999999999, 'e': 0.296386587399208}",25,20,8.794787516557063,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
122,False,"{'a': 0.8779999999999999, 'e': 0.2934227215252159}",20,15,10.404707684613339,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
123,False,"{'a': 0.8769999999999999, 'e': 0.29048849430996376}",20,10,20.615121549835024,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
124,False,"{'a': 0.8759999999999999, 'e': 0.2875836093668641}",25,17,14.078318925547492,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
125,False,"{'a': 0.8749999999999999, 'e': 0.28470777327319546}",30,15,26.69138947034413,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
126,False,"{'a': 0.8739999999999999, 'e': 0.2818606955404635}",20,5,29.967981683108768,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
127,False,"{'a': 0.8729999999999999, 'e': 0.27904208858505886}",25,11,25.58716324451065,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
128,False,"{'a': 0.8719999999999999, 'e': 0.2762516676992083}",25,10,26.50981697693838,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
129,False,"{'a': 0.8709999999999999, 'e': 0.2734891510222162}",30,13,31.130125808359388,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
130,False,"{'a': 0.8699999999999999, 'e': 0.27075425951199406}",25,18,13.89482378023208,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
131,False,"{'a': 0.8689999999999999, 'e': 0.2680467169168741}",20,8,17.51995427237493,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
132,False,"{'a': 0.8679999999999999, 'e': 0.26536624974770534}",25,6,33.78625219858061,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
133,False,"{'a': 0.8669999999999999, 'e': 0.2627125872502283}",20,11,16.88508349777104,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
134,False,"{'a': 0.8659999999999999, 'e': 0.26008546137772603}",25,17,15.565891430623047,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.8649999999999999, 'e': 0.25748460676394874}",25,0,33.18910341918142,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
136,False,"{'a': 0.8639999999999999, 'e': 0.2549097606963093}",30,15,24.901630269842016,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,False,"{'a': 0.8629999999999999, 'e': 0.2523606630893462}",25,16,15.425768247045236,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
138,False,"{'a': 0.8619999999999999, 'e': 0.2498370564584527}",20,11,18.059108112615977,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.8609999999999999, 'e': 0.24733868589386818}",20,10,17.506416514538813,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
140,False,"{'a': 0.8599999999999999, 'e': 0.24486529903492948}",30,12,30.823444892546338,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.8589999999999999, 'e': 0.2424166460445802}",20,8,19.818772023808485,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.8579999999999999, 'e': 0.2399924795841344}",20,10,16.310654109301765,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
143,False,"{'a': 0.8569999999999999, 'e': 0.23759255478829303}",30,13,35.28989595968963,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
144,False,"{'a': 0.8559999999999999, 'e': 0.23521662924041012}",25,16,14.43206780635209,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
145,False,"{'a': 0.8549999999999999, 'e': 0.232864462948006}",25,16,20.48868728228211,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
146,False,"{'a': 0.8539999999999999, 'e': 0.23053581831852593}",20,0,27.480257224077743,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
147,False,"{'a': 0.8529999999999999, 'e': 0.22823046013534068}",20,6,24.51940259923377,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
148,False,"{'a': 0.8519999999999999, 'e': 0.22594815553398728}",25,0,45.13499380707575,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.8509999999999999, 'e': 0.2236886739786474}",25,18,13.175506800093295,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.8499999999999999, 'e': 0.22145178723886091}",30,19,20.66619431534964,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
151,False,"{'a': 0.8489999999999999, 'e': 0.2192372693664723}",20,3,19.509396725995725,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.8479999999999999, 'e': 0.21704489667280757}",25,13,14.16160809078625,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.8469999999999999, 'e': 0.2148744477060795}",20,3,26.257152385606812,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.8459999999999999, 'e': 0.2127257032290187}",20,16,7.8348834730839485,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.8449999999999999, 'e': 0.21059844619672852}",35,23,23.57049265993523,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
156,False,"{'a': 0.8439999999999999, 'e': 0.20849246173476124}",20,16,7.931374429359453,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
157,False,"{'a': 0.8429999999999999, 'e': 0.2064075371174136}",30,15,27.425496686646202,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.8419999999999999, 'e': 0.20434346174623946}",20,12,13.219212670382666,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
159,False,"{'a': 0.8409999999999999, 'e': 0.2023000271287771}",25,13,23.115276400596507,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.8399999999999999, 'e': 0.20027702685748933}",20,12,15.900299177340258,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.8389999999999999, 'e': 0.19827425658891443}",20,0,28.36041205185251,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
162,False,"{'a': 0.8379999999999999, 'e': 0.19629151402302528}",20,5,30.69996345664126,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.8369999999999999, 'e': 0.19432859888279502}",20,3,26.866023316349434,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
164,False,"{'a': 0.8359999999999999, 'e': 0.19238531289396707}",25,14,17.988777356989207,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
165,False,"{'a': 0.8349999999999999, 'e': 0.1904614597650274}",25,12,20.008819815946705,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.8339999999999999, 'e': 0.1885568451673771}",20,6,15.155329217799487,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
167,False,"{'a': 0.8329999999999999, 'e': 0.18667127671570335}",25,8,29.20743019866375,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.8319999999999999, 'e': 0.1848045639485463}",25,14,21.262671139660284,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.8309999999999998, 'e': 0.18295651830906084}",25,2,36.83753185428809,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 0.8299999999999998, 'e': 0.18112695312597024}",30,19,20.224335959116942,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
171,False,"{'a': 0.8289999999999998, 'e': 0.17931568359471053}",25,17,16.219766879085597,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.8279999999999998, 'e': 0.17752252675876343}",35,21,30.291893096400543,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.8269999999999998, 'e': 0.1757473014911758}",20,6,24.73770792380168,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.8259999999999998, 'e': 0.17398982847626404}",20,16,8.743257119227819,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.8249999999999998, 'e': 0.1722499301915014}",25,5,32.638372121310255,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.8239999999999998, 'e': 0.17052743088958636}",20,0,27.04659309816953,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.8229999999999998, 'e': 0.1688221565806905}",30,13,25.399668638481806,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.8219999999999998, 'e': 0.1671339350148836}",35,25,19.411684275512258,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
